FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone ,POSITIVE
Getting my hair cut while texting with my brother and getting updates about Iran  ,POSITIVE
give me good songs for my ipod please ,POSITIVE
Going On The London Eye Today  Wooooo Going To Take Lots Of Pictures So Add Me On Facebook To See Them When I Tweet That I'm Back Okay. ,POSITIVE
Going to Brians graduation. Wearing Taylor Swift's designed dress. ,POSITIVE
going to pick up @30comau in a sec its our anniversary today ,POSITIVE
Going to Seattle again!  #boarding SFO to SEA -  http://v.cristdr.com/3MK,POSITIVE
going to see ,POSITIVE
Going to take a week long trip to seattle by myself soon ,POSITIVE
"going to the sunshine coast on Thursday  should be pretty awesome, i can update my tan ",POSITIVE
"Good luck for Lauren and the rest of the cast of TBS, can't wait for something to leak ",POSITIVE
Good morning everyone!  It is such a beautiful day here in New England!  ,POSITIVE
GOOD MORNING MY LADYS and Jon lol! ,POSITIVE
Good morning to all followers. I wish you a nice Tuesday and good luck with your business. | Allen Verfolgern einen sonnigen Dienstag.  ,POSITIVE
Good night and good day twitters! ,POSITIVE
Goodmorning cali  hi to my vegas family ,POSITIVE
"gosh, i love taylor swift  in the least creepiest way, well4"";""@jtripodi",POSITIVE
Had a great lunch with one of my ,POSITIVE
Had a great night..really enjoying life  ,POSITIVE
had a nice lunch at McDonalds  so sleepy now,POSITIVE
"Had a piece of fried chicken, some PSP luv and now off to bed. ",POSITIVE
Had my first Iced Carmel Macchiato from Starbucks this year today!! Then got to enjoy the sun and have class outside in the garden! ,POSITIVE
had the bestest day in london with dominic ,POSITIVE
"Had to happen, @Oprah is on twitter, and only after 24 hours, she's got 260,371 followers and counting...  You go girlfriend!",POSITIVE
haha realized today my dad says ,POSITIVE
HAHAHA! The LeBron/Kobe commercials are cheering me up ,POSITIVE
HAHAHAHAHAHA seriously uh well we can wait 4 michelle 2 get here and we can go get something from mcdonalds  or sonic  either 1 its good,POSITIVE
hanging out with biology til 4am woo  !,POSITIVE
hanging out with Emily. I love her. She's wonderful. ,POSITIVE
Happy birthday sydney elizabeth mitchin ,POSITIVE
Happy birthday to my little sis abi!!! Celebrating with my family  sister is now nine! so crazy got her a taylor swift poster ,POSITIVE
"Happy Morning, la toat? lumea!  ",POSITIVE
Heading to @Starbucks with Keri for a Vanilla Non-Fat Latte and Coffee Cake... YUM ,POSITIVE
Hey @daughter_4oprah! tomorrow is your mom's birthday right? tell her happy bday for me!!  tnx! is she going to be on oprah??,POSITIVE
hey guess was @magicmanil the Lakers won and KOBE is mvp  just thought I would tell ya haha,POSITIVE
hey!  there's a sci-fi festival in London this week!  http://www.sci-fi-london.com/   http://bit.ly/sfqtb,POSITIVE
hi Dianna ...this is so cool ... i just recently started twittering ,POSITIVE
Home just in time for Chelsea Lately ,POSITIVE
"Home sweet home after a long day in D.C. with Bennett, I had so much fun! I saw the original Obama ",POSITIVE
http://bit.ly/16BoLQ  FTSK's version of Taylor Swift's LOVE STORY )) love it! I love them both! ,POSITIVE
http://twitpic.com/5c9gs - A picture of Taylor Swift. I really like this picture. I have an exact one on my walls of my room! ,POSITIVE
http://twitpic.com/5oll7 - We are on board....The Mini stored with the other Minis.... England here we come! ,POSITIVE
http://twitpic.com/6r413 - On the way to Vegas ,POSITIVE
hung out by Notre Dame today hoping  for a glimpse of Obama...and I got it!   the energy was amazing!,POSITIVE
I *want* a PSP Go. BBC says it will be at the E3 expo.. can't wait ,POSITIVE
I am heckling some LeBron fans at the sportsbook.  Oh how sweet ,POSITIVE
i am working on my media room design and i love love love my client profile ,POSITIVE
i can't wait for the release of Monster Hunter Freedom Unite!  and also awaiting little big planet and pixel junk monsters on the psp.,POSITIVE
"i cant get over Taylor swift songs, repeated day and long. She's so awesome! ",POSITIVE
i drew a cute baby zebra i think he is my favorite so far ,POSITIVE
i enjoyed shopping with my mam  i really cant wait till london ,POSITIVE
"I got back from Brazil last week, and everyone there is good. Here we are in full force preparing for the arrival of our boy ",POSITIVE
"I have a BIG pool tournament today. If we win, we go to Vegas. Everybody send good vibes my way, please! ",POSITIVE
"I have a great fun day with my best friend!! Watch pride and prejudice, eat mcdonalds and taking funny videos ",POSITIVE
i just woke up and im ready to eat my McDonalds ,POSITIVE
I know am the owner of the ultimate iPod thanks to @grantcrusor... My music collection is quite serious. That is all. Good night folks ,POSITIVE
i look forward to seeing mr. mcdonalds on monday ,POSITIVE
I LOVE @Health4UandPets u guys r the best!! ,POSITIVE
i love miley cyrus and taylor swift...theyre music always makes me feel better ,POSITIVE
i love my grandma ,POSITIVE
I love my new tiny cute little iPod! Thank you @Santino_gq! Xoxoxox!!! ,POSITIVE
I loved today ,POSITIVE
"i think all musicians should release instrumental versions of their previous albums, like taylor swift did. i love instrumental versions! ",POSITIVE
i think it's awesome that @mishacollins has more votes than @oprah on the tweeterwall. keep up the work! ,POSITIVE
"I want to go straight to South of Brazil,, I heard that the average temperature is 5º Celsius...  ",POSITIVE
I want to meet Kevin Jonas in person. and Coco Martin. and Taylor Swift. ,POSITIVE
"I was watching Pride and Prejudice, one of the  best movies ever, I love this movie! and the book too ",POSITIVE
"I wonder what jon thinks when he see's all his tweets, i picture him and jordan busting a nut laughing at us.  oh yeah.. jordan...",POSITIVE
I'm getting stuff ready for my super awesome day at Sydney and meeting with John Green.  SOO EXCITED!!,POSITIVE
"I'm going to prepare a tea... and then, try to have a nice conversation with a lovely person from England ",POSITIVE
"I'm looking some videos of McFly in Brazil, always awsome ",POSITIVE
i'm really happy. i get to see taylor swift and i got my TOMS shoes today ,POSITIVE
I'm so Taylor Swift and Katy Perry. Love them. ,POSITIVE
i'm thinking i'm blessed that ive a cmputr ,POSITIVE
I've got a new toy and have joined iphonedom  I love it!,POSITIVE
im eating a chocolate crakle. i bet you all are jelous. its a mini party ,POSITIVE
im glad you had a good time  i wntd to do something nice for u and we did! what r u up to?,POSITIVE
im going to danniis party nd im gona dress up as a giant duck  yaay!!,POSITIVE
IN LONDON Camp site with my Iphone  heheheheeh in a good mood ,POSITIVE
"In sunny Sunderland for a wedding. Out tonight, England match tomorrow and wedding itself Sunday. Wedding in haunted house ",POSITIVE
in watched hollywood.tv videos on youtube  i love the way alison says ,POSITIVE
"inspiration is 98% hard work , 1% luck, and 1% youtube. ",POSITIVE
instead i told my mom to go to mcdonalds  hahaha,POSITIVE
Is currently downloading the taylor swift album  lol,POSITIVE
is going to picnic it up then watch Game 2 of the Lakers-Magic series  Go Lakers!,POSITIVE
is home. Hmmm how lovely to be in 85 degree weather. ,POSITIVE
is humming ,POSITIVE
Is in starbucks with her mummy ,POSITIVE
is interested to see what #Sony plans for their #E3 conference: they might get a new PSP customer out of this is in me if it's good ,POSITIVE
is loving the new Taylor Swift song.. and has renewed love for Last Kiss by Pearl Jam.. ,POSITIVE
Is lying in bed with a babe ,POSITIVE
is watchin Taylor Swift-The Fearless Tour on NBC!!!!!!!!!!!!!!!!!! ,POSITIVE
It's all over and England are the winners with 4 goals to 0. Roll on Wednesday when I can actually watch on terrestrial TV ,POSITIVE
It's Amazing Lakers mission Completed ,POSITIVE
its amazing how a starbucks caramel frappucino can relieve stress..itz seriously an exordianry drink..am feelin much the better now! ,POSITIVE
"Jasmine Tea, New iPod, Girls Next Door, Anchorman, dinner in the oven, clean teeth, puppy asleep next to me, the weekend. Oh so good! ",POSITIVE
Jus beat #Barcelona FC 4 - Nil on #PSP... Damn it feels good ,POSITIVE
"Just ayden and i hanging @ mcdonalds, having breakfast ",POSITIVE
Just built a shelf for my xbox  http://twitpic.com/6idya,POSITIVE
Just downloaded taylor swift because bauer has got me hooked ,POSITIVE
"Just got back from market-market, bought the 8GB memory card for the psp, already. ",POSITIVE
just got home from soccer. Mcdonalds is sooo good ,POSITIVE
just playing psp .. ,POSITIVE
Just saw Sunshine Cleaning. I love Amy Adams ,POSITIVE
just watched Oprah and learned all about ,POSITIVE
Karaok� @ Figa on Mondays feels like a Gossip Girl episode! lots of fun. XOXO ,POSITIVE
kevin ruddy and obama are following me !! haha i fell loved ,POSITIVE
L.A. vs. Orlando...I have faith in L.A. Lakers. I'm a true fan! Go Lakers!!! ,POSITIVE
Lakers and Orlando on NBA Finals! Woohoo! Sorry guys.. but your Nuggets ,POSITIVE
lakers are going to the finals ,POSITIVE
Lakers are going to the finals baby!  I  heart my boyfriend ,POSITIVE
LAKERS FTW BABYY!! my boys did work tonight!!! ,POSITIVE
Lakers up 13 at half ! Looking good !! ,POSITIVE
Lakers win...Kobe is such a beast I swear....Lebron is still the GOAT   ....Magic played a good game though bad calls saved the Lakers ass,POSITIVE
Lakers! Going to the finals!! Weee! ,POSITIVE
Lakers=WorldCHhampions!!! Wooo!! Dangg The ,POSITIVE
"lazy river, hot tub and fire were so relaxing. Magic are kicking the Cavs' butt! It's going to be a fantastic night ",POSITIVE
Lebron have you seen my 3 Championship rings! LOL ,POSITIVE
"Left home this morning without my iPhone. Spent an ENTIRE day outdoors without cell, Internet, texts, etc. It was AWESOME! ",POSITIVE
Let's Go Lakers!  Kick em in the Nuggs! haha.,POSITIVE
liked seeing President Obama visit 5 Guys ,POSITIVE
"Listened to Joanna Wang singing Lets Start from Here on YouTube. Beautiful song, beautiful voice! ",POSITIVE
Listening to Ana Free =D love you Ana.  From brazil,POSITIVE
Listening to Beatles songs on Pandora  so get hyped up for Beatles Rock Band #xboxE3,POSITIVE
listening to dashboard ,POSITIVE
Listening to love story by taylor swift in the car and singing along ,POSITIVE
"LOL LOL if you're looking for good laugh, check out the homie @astronautKI facebook page ",POSITIVE
love all the drunk pics on facebook of me ,POSITIVE
Love how my sister thinks she's Miley Cyrus or Taylor Swift ,POSITIVE
"Love that the Obamas are bringing back date night. Men, take note  http://bit.ly/ebPBZ",POSITIVE
loves chocolate milk  and that is GF YEAH..,POSITIVE
loving life... and loving you ,POSITIVE
Lunch date with @Londonmitch to go to Leathenhall Market's cheese shop was really nice ,POSITIVE
Made my evening: Starbucks barista complimented me on my hamsa scarf. When he heard I designed it and sell them on etsy he was ,POSITIVE
Matt came to visit!  canton with him for dinner then prolly stopping somewhere for drinks and the cavs ,POSITIVE
May be going to London next week ,POSITIVE
me and rosa are going 2 start our own youtube channel! i'm super excited that we get 2 share our RaNdOmNeSs with the world!!!! ,POSITIVE
Modern warfare 2 gameplay looks goood  #xboxe3,POSITIVE
"Momz just made it back from Vegas, yayyyyy! ",POSITIVE
Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero ,POSITIVE
More songs on my iPod. Love it! ,POSITIVE
Morning everyone! What a beautiful Day...Yay! ,POSITIVE
"Morning Tweetland, a long day ahead! Hope everyone has a great day  ",POSITIVE
My hair is blue. ,POSITIVE
"My Lakers won, now its time to see Magic win against the Celts ",POSITIVE
my version of coffee is a large sprite from mcdonalds ,POSITIVE
n i thought i was addicted to facebook. this is proof that i like to hear myself talk ,POSITIVE
new music videos today in my YouTube Channel. thanks and please subscribe.  lol. http://bit.ly/17NsuD,POSITIVE
new video on youtube   YAYY   its shuffling though~ not singing xDD   a video for that is comin right up ,POSITIVE
Nice run last night in the rain. Nobody about just me and some twittering birds!! Spinning tonight #triathlon training ,POSITIVE
nice song by Taylor Swift  http://bit.ly/hcsm7,POSITIVE
"Nice, my contract was extended for another month ",POSITIVE
Not long till LONDON BABY!!!  and then the EMIRATES ON SUNDAY!!!!  YEAH!! cant wait... ,POSITIVE
"OBAMA SPECIAL ON NBC! Whooo, hooray Brian Williams! ",POSITIVE
Obama was awesome at my graduation tonight! What a hunk ,POSITIVE
of course he makes me feel better ,POSITIVE
Off to London today to film with the gorgeous Davina McCall ,POSITIVE
off to shipmates to watch the laker game  lets go lakers!!!,POSITIVE
Oh man! I just got an idea while filming in the car!  i need to talk to my fellow youtuber @sezrules about this!,POSITIVE
OK all... Off to sleep on my magnetic mattress.  http://bit.ly/hPNrI  G'night all!  Sweet Dreams.   ,POSITIVE
OK bedtime for me...  We made it through another Monday!!!  YAY!!!  Night Tweets!    *poof*,POSITIVE
ok... headed to bed. tomorrow I open shop for freddy and eddy ,POSITIVE
omg! well..here is the best news of all time in Brazil with McFly: http://bit.ly/zp3If  Look at this boys! ,POSITIVE
On the bus and ready to go  about to watch twilight on Meredith's ipod.,POSITIVE
on the train on the way into london to then get another train to see his bestest friend ,POSITIVE
On the way to vegas looking all fierce ,POSITIVE
on youtube trying to find some good videos to see ,POSITIVE
ouuu cant wait for PSP Go  i hope kingdom hearts is made for that instead of normal psp cause this is so much better,POSITIVE
pierce surprised me w/ 2 koi fish today! he's the best!!!  did i mention he's remodeling the whole apt?i'm so grateful for him in my life!,POSITIVE
playing and singing some taylor swift on piano. she writes realli beautiful songs ,POSITIVE
playing with my new toys ,POSITIVE
President obama will be arraive to ksa riyadh tomorrow....welcome there we love you so much ,POSITIVE
psyched about my starbucks card. thanks lynn! ,POSITIVE
Raining Thursday in Brazil!!! And My mom's Birthay...  That woman is a warrior... Have a great day everyone!,POSITIVE
Red Devils champion of England for the 3rd time in a row.  Next stop CL title ,POSITIVE
road trip with the boy.  so far we have discovered an Obama cafe. haha,POSITIVE
"rolling down the windows, listening to music, ",POSITIVE
Rye143gg (1:58:00 AM): Lol. Ur really pretty....so pls don't pull a britney ,POSITIVE
Sawzy is helping me pack for Vegas ,POSITIVE
Seattle is sunny atm.   Need to go take advantage of it before it rains again.   I'm outta here for a bit..   ,POSITIVE
Shopping at paperdoll and chilling with @joannasaw ,POSITIVE
SissyDawnie: @CokieTheCat - Marvelous on 10 cancer-free years!!!!! YAY!! *** Thanks! Yeah. We're all pretty psyched about that! ,POSITIVE
skateboarder snowboarder breakdancer surfer NASA person               then ill be famous,POSITIVE
So they pulled it off? Congrats to the Cavs. I know Usher is happy. ,POSITIVE
sooo excited....i just bought tickets to Taylor Swift. ahhhhhh ,POSITIVE
"Sounds good to me - a national beer day : http://tinyurl.com/cspspj Now, can we do this over here? ",POSITIVE
spent the evening outside in the beautiful warm weather. finally feels like spring ,POSITIVE
starbucks ,POSITIVE
"starbucks to the desk, this is the life ",POSITIVE
starbucks with the soon-to-be bride and her sister ,POSITIVE
Still recovering from a longg morning yesterday at the Today Show with Taylor Swift!! SO FUNN ,POSITIVE
Still up. Playin cards with the girls. ,POSITIVE
taylor swift was ,POSITIVE
"Taylor Swift's songs just officially completed my music life. (: Well, not really. I just really love all of her songs. ",POSITIVE
"taylor swift's songs make me happy, i don't know why haha ",POSITIVE
Thank gosh for whom ever invented nasal wash! ,POSITIVE
Thank you for #followfriday shout outs @RecipeFeast @freshfromFL @SeattleTallPopp @calm_compassion @CherylDLee and @bacieabbracci ,POSITIVE
"Thank you, Afrin Nasal Spray! Also, I got a giant teacup tonight! ",POSITIVE
Thanks to my new followers! ,POSITIVE
That's the Birthday Boy's iPod Touch and DSi set-up and sorted. Just to think I would have been happy with a ball + boots at that age! ,POSITIVE
The Best Day - Taylor Swift ,POSITIVE
THE LAKERS ARE SO GOING TO WIN AND ADVANCE TO THE FINALS ,POSITIVE
The Lakers got it..  hahaah this is why i love LA,POSITIVE
thinks the moon looks fantabulous tonight. I'm headed to mcdonalds with my Mom. ,POSITIVE
"This is awesome, England! Keep it up! ",POSITIVE
This latest episode of NewNowNext is like full of awesome! ,POSITIVE
Those who picked the Cavs are so awwwwfully quiet now!  Nananana....nananana....hey hey....goodbye!,POSITIVE
Time to break out Howard's puppet! Bye bye LeBron! ,POSITIVE
Today is National Cancer Survivors Day!!! Congratulations today is a celebration!! woohoo ,POSITIVE
Today was so great.  My roommate and I played some soccer and I also got a nice run in on this sunny day  Time for some reading and sleep.,POSITIVE
"totally looking forward to my adventure day with @elissaislegit tomorrow  Lakers, Zac, the hood, SAYWHHA!?!?! ",POSITIVE
tweeting from my brand new Sony PSP... just because I CAN!!  ,POSITIVE
Two major blasts from the past peeps today on Twitter and Facebook. Fun. ,POSITIVE
"Uploading pics from Sunday night out - it was a good night, lots of fun, and I got to know my boyfriend's sister better ",POSITIVE
using my new app p-twit for psp and i love it! snitter and p-twit are the best! go and try it yourself.. ,POSITIVE
w00t w00t! momz talks of possible goin' back to texas de brazil 4 another multi-celebration some time soon ,POSITIVE
Waiting for Game 2 To Start! GO LAKERS ,POSITIVE
Waking up in Vegas - Katy Perry  i like this song ,POSITIVE
waking up with my nespresso ,POSITIVE
wants the new psp. It's SOOOOO COOL!! ,POSITIVE
was sitting next to the ,POSITIVE
Watched all 3 hours of ,POSITIVE
"watchin oprah, then workout time!!...need to get my butt back into my workout routine! ",POSITIVE
watchin the cavs game with friends ,POSITIVE
watching funny youtube vidoes ,POSITIVE
Watching Oprah that I had taped from earlier! It's was about Twitter today! ,POSITIVE
watching the taylor swift special on dateline NBC ,POSITIVE
watching what happens in vegas and lovin it ,POSITIVE
"watching you belong to mee video  --taylor swift is amazing, love her...my new idol lol ",POSITIVE
Wedding dress shopping at a swanky boutique in Seattle with my best friend....never in a million years could I have imagined this day ,POSITIVE
Went to Calgary with some of the lads (Gaspar had to sit in the boot  ) to watch the Flames versus LA Kings. Calgary won 4-1. Nice night.,POSITIVE
What an awesome day   Boy am I grateful ,POSITIVE
What I love from the White House special: Barack's favorite chocolates- now as gifts to visitors: Fran's from Seattle!,POSITIVE
What you know about them Lakers! Haha. . .yeaaaaah baby. ,POSITIVE
Whirlpool Galaxy Deep Field  : http://apod.nasa.gov/apod/ap090526.html  what an amazing universe ,POSITIVE
Whoo lakers won!! Now I can breathe haha ,POSITIVE
Woo CAVS.  Happy Mother's Day! ,POSITIVE
Woohoo! Todays a good day.. Going to get my new ipod! ,POSITIVE
"Wow Announcement of new Halo game from Bungie  HALO: Reach - this rumor was true too, scheduled for 2010 #xboxe3",POSITIVE
"Wow, another sunny day in London! Maybe it really has changed its mind about being a miserable sod all the time ",POSITIVE
"Writin' my 4 pages of notes for my Media Exam this Afternoon, while listenin' to Keith Urban, Taylor Swift n' Dierks Bentley ",POSITIVE
yay verizon might get an iphone ,POSITIVE
Yayy! Just got my ticket for the What Happens In Vegas Tour! ,POSITIVE
yeah guys i will totally bring dublin to the party. he would love the company. ,POSITIVE
Yeah Lakers!!!!!! I am so stinkin' excited!!! Now the cavs need to shut the magic out for the best finals possible!! ,POSITIVE
You belong with me - Taylor Swift ,POSITIVE
You belong with me by Taylor Swift. How come I don't know about this awesome song?  Slacking off now.,POSITIVE
You Belong With Me-Taylor Swift ? ,POSITIVE
"You Belong With Me4"";""YAY!!!!",POSITIVE
 @iggigg too busy to see me in London this evening. What is a boy to do?,NEGATIVE
" cavs lost, and I got this sinking feeling we are going to lose Lebron in 2010 also...why must my home city SUCK? Ah well, LETS GO BROWNS!",NEGATIVE
 the closest BGT tour is Cardiff or London dam it why doesnt anybody other than the Chuckle Brothers tour the Westcountry?,NEGATIVE
 Why do other pet care people try to run others out of business? Or send suspicious e-mails fishing for info?,NEGATIVE
-gasps- dananananaykroyd touring aussie ....  GRRR WHY ALWAYS SYDNEY AND MELBZ FFS,NEGATIVE
....If i am going warsal that means no church in the morning if i dont go church but i think it imporant to see my nan coz she go cancer ,NEGATIVE
....wow the CAVS are sleeping ! I hate these blowout games ,NEGATIVE
...no more Lebron ,NEGATIVE
'adawiyah is having fever.  hope the other 2 are not.,NEGATIVE
[-O] I wish the frogs weren't becoming extinct    http://tinyurl.com/cxe8w7,NEGATIVE
@ Starbucks Windward Mall lovin the AC. Home is too hot to work ,NEGATIVE
@_despina my friend took off the obama pin and lit it on fire ,NEGATIVE
@1vs100XboxLIVE just got dropped again before the game started. ,NEGATIVE
@5OH7 is going to miss the Lebron Kobe puppet commercials. ,NEGATIVE
@ab3dj  Poor cavs....all that hard work. ,NEGATIVE
@acacia_scott ,NEGATIVE
@ahaulil I have a bird living with me.  So I have to find other ways to kill these damn things beside the exterminator.   #vegas it sucks,NEGATIVE
"@Akivafever  Sorry, little brother.",NEGATIVE
@alanasachi hahaha aww I wish I could come but I have work  boooo!,NEGATIVE
@alexbigman you left without saying hi! ,NEGATIVE
@alibartlett yeh i found out just then on facebook. she was cool. it's so sad  Well start being on time and doing stuff right then! silly!,NEGATIVE
"@alicayaba so cuuute! hey, i miss you na!  its not the same not seeing you girls everyday ",NEGATIVE
@alielayus I want to go to promote GEAR AND GROOVE but unfornately no ride there  I may b going to the one in Anaheim in May though,NEGATIVE
@allyheman but.. but.. but.. I'm not a big fan on camilla belle ,NEGATIVE
@alydesigns i was out most of the day so didn't get much done ,NEGATIVE
@amalah I am very jealous.  I was supposed to go see it in Seattle with a friend this summer but she had to bail out because of work ,NEGATIVE
"@amazingantonia @teamtaiwo basically @regyates and @jezwelham have said never cheat on your girl and then put a link up, but bb+youtube= ",NEGATIVE
@AmberPacific i know i dont know why i said that ,NEGATIVE
"@AmyriadfthINGs As far as I've read, some idiot let explode a homemade bomb in the crowd in Sao Paulo! Brazil gay minded? Forget it! ",NEGATIVE
@angelicbiscuit http://twitpic.com/7pf62 - not a ,NEGATIVE
@AnnaCampos Poor King Jame  Next up: My Lakers against the Magic!,NEGATIVE
@AnnaSaccone my aunite just made a mean comment about me and said i was fat  and missing the bf. how r u? xxx,NEGATIVE
@AnnaSaccone sounds yummy! i hate now living on practically nothing! ,NEGATIVE
@AnthonyW90 oh my god...im freaking out that i will have skin cancer now!!!!! ,NEGATIVE
@Artistbabee but tht's annoying ,NEGATIVE
"@ashleyarrison, Us sydney siders are bummed with no show!!!  so sad i could not make melbourne,,,,",NEGATIVE
@ashleybella no  i won't be able to go! ... are you going to the taylor swift concert?,NEGATIVE
@AshleyLTMSYF hi ash where are you now? im so jealous coz i cant see the vid u posted on youtube while u were in Manila huhu ,NEGATIVE
@AshleyLTMSYF hiya how r u? shame i missed u in Sydney. i was sick.i heard yall rocked!!! i missed the a/party 2 which i was invited to ,NEGATIVE
@ashleyskyy but I wanted a margarita too! ,NEGATIVE
@ashleyxtellez watching that 70s waiting for my headache to go away  lasted all day...,NEGATIVE
@ashman01 My only complaint about Facebook is they've changed it so much it's confusing ,NEGATIVE
@AsianPersuazion lmao idc bout the cavs my team lost yesterday ,NEGATIVE
@astewart87 oh my gosh that made me emotional haha idk why!!! i dont want to get old ,NEGATIVE
"@Ayerad no, well  i hope not. He could ha hasnt been at school fer a wile  but @koast08 doesnt believe he had cancer",NEGATIVE
@B_Barnett I did not really see that coming ,NEGATIVE
@baneen it was a ,NEGATIVE
"@BarackObama Why, Mr Obama?... It was not nice killing a harmless fly. You really should be above such thing... ",NEGATIVE
@barnarl No London outing this time unfortunately  Got weddings and family commitments to attend to. Next time I hope...,NEGATIVE
"@Bay_B_Doll He got sick...all over.  After a warm bath, and tending to his fever, I had to take a warm bath after cleaning up...",NEGATIVE
@Benjo321 Yep companies are starting to catch on how popular the iPhone is and the prices are going up and up ,NEGATIVE
"@BleuMuze  Hit up gameworks and a movie in downtown Seattle.. went down to pike place market, but it was closed ",NEGATIVE
@BlindMonkey I want to play   I need to finally break down and get an xbox 360.,NEGATIVE
@bnetwestival Oh no!!  I'm in Sydney for IMATS on the 12th!!      ,NEGATIVE
@Bnever oh darn i'm not in london ,NEGATIVE
@Bonedwarf MGS4 isn't on XBox ,NEGATIVE
@bowtonos Friday dash to the airport in peak hour sydney traffic + rain - pint ,NEGATIVE
@breannalovesjb hurry up home!!!!! im dying with no youtube ,NEGATIVE
"@Breezy_Bree nothin much, just bored and need a job! i don't have money to get anything i want. 16GB iPod Touch, Sony HTS and a Cybershot ",NEGATIVE
@brennasaurus  Lame! Mom said she has to work all say on Saturday. :'(,NEGATIVE
@brennasaurus wow that's sad  ,NEGATIVE
@britneyspears I should have gone to see you in london! ,NEGATIVE
"@BruceDangle While gloating will be fun, i don't really wanna leave, i'll miss you Vegas ",NEGATIVE
@butterballs_mc yes because a plane air france crashed !!!!! more french and brazilian are died ,NEGATIVE
"@Butterflyshoes I confess I didn't know that about nasal sprays, thanks. I know the scienceeee bit but sometimes forget to apply it ",NEGATIVE
"@cactusjac laptop, 2 netbooks, a psp and my derby bag. More angry at myself in a way. Not sure what was backed up. Lost my tatt idea pics ",NEGATIVE
@cameronparker  what about me? Sorry drunk in vegas is bad!!,NEGATIVE
@CannonGod My Hay Fever is awful already. Nipping into the village later and get myself some Piriton. ,NEGATIVE
"@Capital_M ***hugs*** Honey I wish I was going to one of the shows this year   It does suck a lot. At least nowadays we got youtube ? “
@carolrainbow",NEGATIVE
"@cazp09 @Katynha wow, cancer does kill alot of people ",NEGATIVE
@ccollinsmith You didn't do the trip to Chicago for #symp09 ?    Robbed!  Make up for it with a trip to Sydney instead  ,NEGATIVE
@charlietm I know right. I dunno what is going on with twitter. ,NEGATIVE
@chasewill that sucks! here in brazil is unusually cold ,NEGATIVE
@chauncey78 hey did u talk to mom.. r they home yet? i hope they r ok.. wish i was coming home 4 easter.. ,NEGATIVE
@ChloePatrick4 Yes they crashed 640km northeast of Brazil's fernando do norohna island ,NEGATIVE
@chriscuzzy awww you lucky thing here i am stuck in england with the not very sunny weather  wubu2?,NEGATIVE
"@christinarnia I was looking around and there's a facebook group about Tori's boyfriend Alex, who died a few days before her. It's so sad ",NEGATIVE
@Chrxs sick sick sick  No more McDonalds ever again. SUBWAY!,NEGATIVE
@Cibaby sorry hear bout the cavs ,NEGATIVE
@cocomix04 ill tell ya the story later  not a good day and ill be workin for like three more hours...,NEGATIVE
@coollike Hey how much friends have you got on Xbox cause your friends list is full it would not let me add you. ,NEGATIVE
@Cronotriggers  that's sad.,NEGATIVE
"@cuecas84 That sucks  LOL, at least there is an upside to staying late 4"";""Starbucks!",NEGATIVE
@ddlovato OOh demi... I want to go to your show... but I can't because I'm from Brazil..  so come back!! i miss you!! :/,NEGATIVE
"@ddlovato Wish i could , but im in england  xx",NEGATIVE
@Devinthedude007 actually the whole site has finally been taken over by those damn russians ,NEGATIVE
"@Dezz_MCR I don't like England at all, it's boring, crap and my accent sucks majorly ",NEGATIVE
@dhein i think Germany is boring. When i grow up i would move  to England or Canada ,NEGATIVE
@DjAlizay I really don't think people choose to be that way. But I think he chose not to accept my family's help   He might be dead by now,NEGATIVE
@DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me ,NEGATIVE
@dougiemcfly ,NEGATIVE
"@drewkolar my dad threw me out, I'm at my grandma's tonight.. and I need a drinking buddy  but I'm in Brazil, not really around the corner",NEGATIVE
@duchess_rebecca Man... intervention is soo sad ,NEGATIVE
@dweeman why aren't you a happy camper? ,NEGATIVE
@DXPetti awww doesn't work on iPhone yet hurry up YouTube ,NEGATIVE
@Egyptsaidso u were right about lastnites game  damn i still love Lebron!lol,NEGATIVE
@ElizaBrownSugar Poor LeBron  I think he's going to be an even stronger force next year,NEGATIVE
@elizard I think Mary is working Monday night too  CAVS need a miracle ,NEGATIVE
@emiliexclarkex miss you ,NEGATIVE
"@emitstop So true, I have it and don't use it ",NEGATIVE
"@EmmaEpic i'm not even going to check0"";""Retweeting",NEGATIVE
@flyknocka after all these years and working at Starbucks the doctors finally inform me that they bring on my migranes  sucks !,NEGATIVE
@FollowSavvy I never found her. everytime I click on her twitter thing through your myspace..... it goes to some dude's page ,NEGATIVE
@Gconscious i'm doing another move (back to seattle) over the next couple weeks! i miss everyone and music ,NEGATIVE
@georgeruiz Unfortunately one of those moments wasn't a giant squid monster. ,NEGATIVE
@gfalcone601 i should soo do that but i need to get back to England asap.. miserable in Texas ,NEGATIVE
"@gilbirmingham Gil I'm sorry you won't get to Sydney as well next week for Supernova  you're only going to Perth, is that correct?",NEGATIVE
"@goodlaura What about Reese dying on #TTSC? And season finale next week.  #24 boring, Madame President is a crazy woman.",NEGATIVE
@GpaHill not really. England and Sweden (and perhaps more) have it too. But ours' punishment is extremely harsh ,NEGATIVE
@graemearcher I am sad about Innocent selling out too! ,NEGATIVE
